id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
11788,5.5,124.0,15.604,20.666666666666668,4.666666666666667,46.44374833333333,11.63995,2.901666666666667,1.72,0.92,0.4767116666666666,2.0416
11789,2.5,194.0,27.104327,48.5,4.5,116.3255,10.0743,2.87,2.015,1.165,0.4442925,7.01317
11790,4.3,66.0,7.312664,22.0,2.6666666666666665,50.46236066666666,9.6769,2.1466666666666665,1.8833333333333333,1.13,0.48273,4.57578
11791,6.5,58.0,3.883996,11.6,4.0,23.231818,10.73364,2.5860000000000003,1.794,0.972,0.4927989999999999,0.73829
11792,5.5,90.0,12.56632,9.96,4.44,20.04904068,11.520164,2.7136,1.6488,0.8216,0.486658,1.0627
11793,5.5,184.0,40.61,14.25,4.5,32.38773899975,10.5015125,2.53,1.86625,0.9399999999999998,0.489795,1.02525
11794,6.8,100.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.54957
11795,5.8,46.0,9.773996,19.0,4.4,40.689515,11.46526,2.7380000000000004,1.7420000000000002,0.8699999999999999,0.48502,2.06989
11796,6.0,46.0,9.133,15.5,4.0,33.739258,11.14446,2.684,1.9,0.9,0.4820359999999999,1.61291
11797,3.8,100.0,7.558488000000001,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,1.00728
11798,2.3,96.0,16.630000000000006,48.0,4.0,114.97573,9.350333333333332,2.28,1.88,1.265,0.437,5.25354
11799,2.3,66.0,10.502995,22.0,4.0,47.8025,9.1302,2.24,1.88,1.1800000000000002,0.474714,5.54914
11800,2.5,127.0,13.385996,30.5,3.8,68.16233625,9.1302,2.298,1.904,1.2280000000000002,0.467568,6.0674
11801,7.0,253.0,17.24723425,9.172413793103448,4.965517241379311,18.534005734482754,11.211031034482758,2.623793103448276,1.6313793103448275,0.8613793103448275,0.4968089655172414,0.82753
11802,2.9,100.0,6.697992,10.0,4.8,20.9940862215,10.89726,2.8360000000000003,1.682,0.914,0.4907199999999999,0.78394
11803,7.5,72.0,7.171324,8.0,4.0,16.583821666666665,12.714558333333336,2.77,1.5508333333333333,0.75,0.5803358333333333,1.06583
11804,6.0,90.0,19.382,19.0,4.0,39.568056,9.300975,2.455,1.705,0.945,0.47888,3.20755
11805,6.3,74.0,11.722664,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,2.45933
11806,2.8,92.0,7.857992,9.2,4.8,18.439538,12.30176,2.774,1.654,0.774,0.499514,0.74876
11807,3.8,58.0,12.421,19.0,4.8,39.568056,9.370384,2.3080000000000003,1.908,1.1840000000000002,0.4743239999999999,1.42396
11808,3.0,114.0,12.421,9.2,4.8,19.8565257,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,1.69886
11809,6.0,100.0,10.803992,10.0,4.8,20.2988926326,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.02228
11810,5.8,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.8166666666666669,0.92,0.4865066666666666,1.06276
11811,2.5,100.0,15.43,50.0,5.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,3.01757
11812,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.83,1.04,0.4987149999999999,1.43926
11813,3.8,58.0,4.073996,18.0,4.0,37.51688,11.143366666666669,2.53,1.7,0.915,0.48273,0.94127
11814,2.0,93.0,10.637992,7.777777777777778,1.3333333333333333,15.57035849983333,11.5059,2.815555555555556,1.5733333333333333,0.7883333333333334,0.5461177777777778,0.6415
11815,2.0,74.0,4.9568275,7.4,3.2,15.69310028,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.75677
11816,6.0,92.0,19.334,30.66666666666667,4.666666666666667,69.59212799999999,11.139866666666668,1.95,1.88,1.1933333333333334,0.4488266666666667,3.87311
11817,2.5,30.0,0.7558488000000001,6.666666666666668,4.0,13.165070041500002,12.8161,2.8766666666666665,1.4466666666666663,0.6208333333333335,0.6562183333333333,0.6267
11818,3.8,96.0,12.56632,24.0,4.0,53.4902975,10.39875,2.55,1.88,1.13,0.4776649999999999,2.07755
11819,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11820,5.5,156.0,26.092,19.33333333333333,4.833333333333333,41.07402,11.496916666666666,2.953333333333333,1.711,0.9116666666666668,0.4912400000000001,2.18789
11821,5.5,366.0,36.40738375,20.375,4.5,46.9564675,11.543,2.675,1.725,0.945,0.4818274999999999,3.26948
11822,6.0,58.0,11.202328,17.333333333333332,4.333333333333333,39.987666666666655,11.755999999999998,2.766666666666667,1.9433333333333327,0.9816666666666668,0.4878333333333333,1.55405
11823,4.0,100.0,7.558488000000001,10.0,4.8,20.3920334,12.59399,2.708,1.648,0.892,0.4927359999999999,0.1391
11824,2.5,710.0,502.5757075,22.115987016491754,3.949025487256372,46.10422777777778,9.206166578249336,2.227877984084881,1.9126790450928384,1.133899204244032,0.4832841379310345,5.80644
11825,2.0,126.0,11.463996000000002,25.2,5.6,58.30341800000001,11.23408,2.826,1.754,0.908,0.4673040000000001,5.00311
11826,5.3,100.0,5.62148,10.0,4.8,20.322035645125,12.2092875,2.67,1.495,0.71,0.498454,0.8135
11827,3.8,74.0,15.78748,14.4,4.4,31.574635600000004,12.20004,2.7950000000000004,1.5419999999999998,0.703,0.5896600000000001,2.18789
11828,4.0,20.0,1.741332,10.0,4.0,20.9941265318,9.6769,2.225,1.9,0.965,0.476196,0.41631
11829,5.8,92.0,6.697992,9.2,4.8,18.5465357192,10.987245,2.495,1.7095,0.96,0.4957955,0.7854
11830,2.5,52.0,4.5453280000000005,11.3,4.8,24.789618,11.023840000000002,2.755,1.7200000000000002,0.91,0.4927189999999999,1.54573
11831,3.3,76.0,16.864992,15.6,4.8,31.574635600000004,11.17714,2.884,1.736,0.926,0.489486,1.66028
11832,3.3,42.0,1.7,20.5,4.0,43.498522,8.79744,2.24,1.912,1.2999999999999998,0.4776649999999999,0.74322
11833,2.8,100.0,8.676996,8.0,4.666666666666667,16.332807916666667,12.0278,2.773333333333333,1.5508333333333333,0.708,0.5982450000000001,1.027
11834,5.8,538.0,41.0151235,17.857142857142858,4.714285714285714,38.95561720379146,11.522428571428572,2.827619047619048,1.7114285714285713,0.9642857142857144,0.5121852380952381,0.77561
11835,2.0,129.48000000000002,11.722664,8.027397260273974,4.1643835616438345,16.624895952023987,11.628193028846152,2.6815142428785608,1.5446808510638297,0.8170673076923077,0.5444685336538463,0.65306
11836,6.0,74.0,14.041988,14.0,4.8,32.059,10.75912,2.7060000000000004,1.6780000000000002,0.914,0.49897,0.86614
11837,2.5,30.0,1.7428315,6.0,3.2,12.079502608695652,12.41584,2.518,1.43,0.612,0.695602,0.13389
11838,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,2.17405
11839,6.0,100.0,5.203996,10.0,4.8,20.3920334,10.565180000000002,2.675,1.736,0.958,0.4927359999999999,0.80454
11840,6.0,131.0,13.355328,21.0,4.333333333333333,50.23602,11.533816666666668,2.841666666666667,1.7383333333333333,0.9833333333333334,0.4737466666666667,2.42074
11841,2.0,46.0,7.441332000000001,23.0,4.0,48.7195,10.52605,2.24,1.855,1.14,0.4775399999999999,1.0359
11842,5.0,100.0,5.203996,10.0,4.8,20.077018,11.61422,2.904,1.648,0.8800000000000001,0.4927189999999999,0.76544
11843,3.8,90.0,1.55316,10.0,4.0,20.2988926326,11.2603,2.295,1.825,1.12,0.496875,0.87067
11844,5.5,72.0,10.082327,12.666666666666664,4.5,24.654186666666664,11.373216666666664,2.806666666666666,1.7341666666666669,0.9533333333333333,0.4737466666666667,1.68467
11845,2.5,107.0,13.35,10.4,3.2,21.9893120372,12.30176,2.502,1.825,0.945,0.4927359999999999,1.25093
11846,3.0,98.0,4.243996,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.68424
11847,5.5,98.0,10.209328,12.0,4.666666666666667,25.016938,11.522283333333334,2.599166666666666,1.7533333333333332,0.96,0.4918758333333333,1.70947
11848,6.0,50.0,4.243996,10.0,4.4,20.2988926326,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,0.73671
11849,5.5,163.0,23.346328,22.0,4.666666666666667,54.026915,11.533816666666668,2.7266666666666666,1.7166666666666668,0.915,0.4780233333333334,2.70793
11850,6.0,128.0,8.147992,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.66028
11851,6.0,198.0,15.604,8.8,4.8,17.7903568,10.9485,2.675,1.6795000000000002,0.91,0.491678,0.8059
11852,5.0,20.0,3.253996,10.0,4.8,20.9941265318,12.59399,2.68,1.592,0.7880000000000001,0.5559728000000002,0.59237
11853,2.0,72.0,3.883996,8.0,4.8,16.862137999999998,11.95216,2.904,1.598,0.8140000000000001,0.499726,0.62275
11854,6.0,30.0,3.94991025,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.75,0.49901,0.51954
11855,3.8,58.0,4.907327,11.333333333333336,4.666666666666667,22.57963877083333,11.132102222222226,2.8716666666666666,1.7133333333333336,0.9183333333333332,0.4909011111111112,0.80454
11856,3.0,96.0,9.44,48.0,4.0,116.3255,10.63215,2.045,2.015,1.36,0.42668,0.0
11857,5.5,100.0,5.62148,10.0,4.8,20.9941265318,12.0034,2.766,1.732,0.958,0.4960699999999999,0.71879
11858,5.0,80.0,5.62148,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85007
11859,6.0,114.0,21.575328,24.66666666666667,4.666666666666667,54.01963666666666,11.239316666666667,2.861666666666667,1.7166666666666668,0.9433333333333334,0.474655,2.43755
11860,4.0,104.0,8.109328,35.333333333333336,5.0,88.01191999999998,9.700466666666664,2.3816666666666664,1.8663333333333332,1.1983333333333337,0.4780233333333334,1.02525
11861,2.3,46.0,32.73539975,39.5,3.5,90.2267,8.31996,2.24,1.9075,1.2,0.4628675,6.7765
11862,2.5,100.0,7.4428315,10.0,4.8,20.9941265318,10.745844000000002,2.8360000000000003,1.7280000000000002,0.964,0.4911100000000001,0.8886
11863,5.5,94.0,6.394996,15.666666666666664,4.4,34.47077916666667,11.239316666666667,2.83,1.7166666666666668,0.8933333333333332,0.4819691666666667,1.11239
11864,6.0,30.0,1.7,10.0,4.666666666666667,20.9941265318,9.5408,2.33,1.88,0.914,0.4878333333333333,0.93524
11865,3.0,62.0,2.70174775,7.511111111111112,4.4444444444444455,15.394590555555556,11.813072222222226,2.7377777777777776,1.5488888888888888,0.7231111111111109,0.61443,0.69519
11866,3.0,108.0,0.973995,9.0,4.8,18.60817185,11.79886,2.774,1.656,0.8959999999999999,0.499726,0.66668
11867,4.8,74.0,19.92,24.66666666666667,2.6666666666666665,53.05033333333333,9.4533,2.1466666666666665,1.8966666666666667,1.16,0.47857,4.5665
11868,4.0,80.0,7.734660000000001,10.0,5.0,20.255278375,12.06715,2.295,1.6725,0.945,0.4756775,0.53275
11869,5.8,126.0,20.29466,24.66666666666667,4.666666666666667,57.09384666666666,11.239316666666667,2.861666666666667,1.7183333333333335,0.965,0.46586,4.45755
11870,2.5,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.99192
11871,5.0,64.0,10.207996,12.0,4.0,24.808518,10.0743,2.545,1.765,0.905,0.48855,1.4092
11872,7.5,70.0,6.674328,10.0,4.8,20.0468,10.857620000000002,2.7030000000000003,1.7880000000000005,0.86,0.490932,1.0627
11873,5.3,43.0,7.876747749999999,10.75,3.75,22.212725,11.543,2.845,1.5975,0.75,0.4927989999999999,1.06276
11874,4.3,86.0,4.5453280000000005,14.333333333333336,5.0,30.61252,11.533816666666668,2.736666666666667,1.7166666666666668,0.9666666666666668,0.4865066666666666,1.03544
11875,5.0,100.0,7.44274775,10.0,4.0,20.016938,11.2603,2.545,1.765,0.99,0.4957955,0.99311
11876,5.5,108.0,6.32407475,11.333333333333336,4.416666666666667,22.68885333333333,10.296858333333333,2.8480000000000003,1.7516666666666667,0.9166666666666666,0.498984,0.75193
11877,5.5,144.0,34.30139975,14.0,5.0,32.38773899975,10.599905,2.5948,1.7020000000000004,0.98,0.490654,1.80256
11878,3.0,18.0,2.70174775,9.2,4.0,18.439538,11.79886,2.805,1.656,0.774,0.49901,0.73067
11879,3.8,142.0,9.143996,7.92,4.16,15.69310028,12.04083,2.755,1.5419999999999998,0.96,0.492719,0.62515
11880,5.5,106.0,11.07307175,14.5,4.75,32.38773899975,10.78917,2.684,1.8590000000000004,0.964,0.481478,1.00958
11881,2.5,100.0,15.55,50.0,4.0,117.386335,9.01375,2.295,2.045,1.1800000000000002,0.42668,7.775
11882,5.5,64.0,10.207996,12.8,4.8,26.385218,11.38168,2.81,1.7,0.8699999999999999,0.49282,1.96268
11883,3.0,56.0,1.741332,11.6,4.8,24.789618,11.17714,2.752,1.796,0.96,0.496167,0.49916
11884,2.8,96.0,9.133,23.0,4.0,48.7195,10.39875,2.24,1.88,1.1800000000000002,0.49897,1.04374
11885,2.8,92.0,7.558488,9.2,4.8,18.5863611398,12.04083,2.694,1.592,0.81,0.4927189999999999,0.75193
11886,2.8,90.0,13.053996,18.0,5.0,39.466738,11.14446,2.8280000000000003,1.72,0.836,0.47907,2.54439
11887,2.0,30.0,1.741332,20.0,4.0,43.498522,9.01375,2.295,2.045,1.36,0.42668,1.95335
11888,6.0,144.0,12.421,14.4,4.8,30.341818,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498666,2.43755
11889,6.0,58.0,3.443996,9.666666666666666,4.666666666666667,19.397353333333328,9.874,2.356666666666667,1.88,1.15,0.4878333333333333,1.00669
11890,5.5,20.0,5.686908,10.0,4.0,20.151515,11.14446,2.545,1.645,0.8899999999999999,0.49954,0.80625
11891,5.3,336.0,37.58330800000001,10.375,4.78125,22.212725,10.988671875,2.6118750000000004,1.748125,0.94,0.4826440625,1.51422
11892,5.5,30.0,2.3326640000000003,10.0,4.8,20.2988926326,11.023840000000002,2.755,1.6309999999999998,0.91,0.4927189999999999,0.66533
11893,6.0,128.0,23.348983,12.8,4.8,26.1647257,11.43734,2.721,1.711,0.9229999999999998,0.4946015000000001,1.51422
11894,3.5,82.0,11.35599,42.0,5.0,102.82756,9.273855,2.295,2.045,1.2,0.4776649999999999,0.38618
11895,6.3,131.0,26.745328000000004,21.83333333333333,4.666666666666667,50.53794033333333,11.667433333333332,2.9349999999999996,1.7341666666666669,0.8966666666666668,0.4771483333333333,4.52989
11896,3.5,122.0,13.355328,20.666666666666668,5.0,46.52035333333333,11.290033333333335,2.7466666666666666,1.765,0.98,0.44942,2.37558
11897,7.0,78.0,9.133,13.6,4.8,27.95135333333333,11.82415,2.675,1.745,0.905,0.4907199999999999,1.16243
11898,5.5,80.0,5.62148,10.0,4.78125,20.9941265318,11.5359,2.64875,1.62625,0.91,0.490376,0.69519
11899,2.0,132.0,13.612327000000002,22.5,2.6666666666666665,49.50308166666667,9.350333333333332,2.14,1.99,1.2533333333333332,0.46833,5.2085
11900,8.5,80.0,5.876907999999999,10.0,4.0,20.492449117625004,11.719925,2.815,1.62625,0.88625,0.489795,0.58973
11901,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.8833333333333333,1.106666666666667,0.4878333333333333,1.50921
11902,3.3,146.0,13.35,30.28,5.6,71.6571,10.13144,2.352,1.904,1.1840000000000002,0.4673040000000001,2.26855
11903,6.3,96.0,8.133328,4.5,3.772727272727273,8.71100505325,13.065292727272729,2.6118750000000004,1.366875,0.55441875187518,0.6324702272727273,0.8135
11904,1.8,82.0,15.43,50.0,4.0,167.39999999999995,8.2366,1.95,2.015,1.1800000000000002,0.448895,7.98667
11905,4.0,30.0,1.7431599999999998,6.666666666666668,4.0,13.165070041500002,12.714558333333336,2.77,1.4766666666666668,0.6208333333333335,0.7450291666666667,0.59473
11906,2.5,100.0,15.43,50.0,4.0,117.386335,8.65415,2.045,1.31,1.31,0.42668,0.40528
11907,3.8,92.0,9.133,20.5,4.0,43.498522,9.6769,2.165,1.925,1.165,0.47888,4.937
11908,5.5,86.0,4.542664,14.333333333333336,5.0,30.61252,11.754416666666666,2.8816666666666664,1.7166666666666668,0.8933333333333332,0.48449,1.80256
11909,3.0,58.0,3.253996,9.666666666666666,4.0,19.397353333333328,12.04083,2.9466666666666668,1.6309999999999998,0.91,0.491678,0.45291
11910,2.0,42.0,3.253996,9.2,4.8,18.5863611398,11.777640000000002,2.8280000000000003,1.656,0.836,0.4690149999999999,0.50633
11911,6.0,86.0,11.202328,13.333333333333336,5.666666666666668,29.568292,11.354766666666668,2.7566666666666664,1.7566666666666666,0.98,0.474714,1.85565
11912,5.8,96.0,7.876747749999999,12.0,4.0,24.556188775,12.2092875,2.79,1.6725,0.8525,0.4820359999999999,1.0066
11913,6.0,30.0,1.7401675,10.0,4.666666666666667,20.9940862215,11.290033333333335,2.76,1.75,0.9666666666666668,0.4966916666666667,0.88799
11914,2.3,52.0,4.663996,10.4,4.8,21.9893120372,11.95216,2.8280000000000003,1.601,0.951,0.5368794,0.73241
11915,5.0,113.0,13.35,15.3,4.0,33.739258,11.38168,2.165,1.6950000000000005,0.956,0.4743239999999999,1.2832
11916,2.5,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.826,1.682,0.91,0.492719,1.02525
11917,6.0,176.0,23.804992,9.666666666666666,4.666666666666667,20.65142388888889,12.053727777777777,2.7377777777777776,1.730222222222222,0.9511111111111108,0.4784455555555555,0.68988
11918,2.0,19.0,0.8649950000000001,39.5,5.5,98.3407975,9.706,2.225,1.904,1.15,0.477015,0.44035
11919,5.5,68.0,2.3341635000000003,11.333333333333336,4.666666666666667,22.757818791666665,11.543,2.7266666666666666,1.7516666666666667,0.9666666666666668,0.4850333333333334,0.2061
11920,6.0,58.0,6.697992,11.6,4.0,24.085483,12.0034,2.53,1.592,0.7380000000000001,0.5900399999999999,1.3513
11921,3.5,50.0,3.253996,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.73671
11922,3.8,196.0,15.78748,20.2,5.6,47.3154225304,9.6769,2.065,1.8200000000000005,1.104,0.475954,2.40189
11923,6.3,250.0,34.18948,12.1,4.8,24.5691257,11.431540000000002,2.684,1.732,0.92,0.485063,1.79459
11924,6.8,232.0,17.053984,9.5,4.5,18.01515585,11.107295,2.8355,1.6407999999999998,0.8399999999999999,0.4978194999999999,0.94127
11925,6.0,108.0,7.957992,10.8,4.8,21.654418,11.17714,2.675,1.745,0.9259999999999998,0.498984,0.83736
11926,2.5,144.0,18.205648,48.0,4.0,114.97573,11.61422,2.24,1.855,1.12,0.475566,0.45749
11927,3.3,150.0,17.593,23.0,5.0,50.1811,9.8771,2.115,1.908,1.12,0.47888,2.22589
11928,2.5,127.0,20.415992000000006,31.1,4.8,70.86454624999998,9.370384,1.97,1.904,1.1840000000000002,0.448895,6.16352
11929,6.3,92.0,14.055328,19.33333333333333,4.666666666666667,39.987666666666655,11.408266666666668,2.9766666666666666,1.7616666666666667,0.9666666666666668,0.4810716666666666,2.17405
11930,3.5,55.0,7.441332000000001,49.5,3.5,119.6295,8.888349999999997,2.065,1.925,1.165,0.44736,6.5225
11931,2.8,90.0,11.35599,45.0,5.0,117.386335,9.101835,2.279,1.907,1.2145,0.447885,5.10922
11932,6.8,50.0,3.55,10.0,4.0,20.016938,12.04083,2.7380000000000004,1.5419999999999998,0.75,0.499514,0.51954
11933,4.0,46.0,4.03,11.6,4.8,24.88692185,10.75912,2.755,1.736,0.944,0.49901,0.19112
11934,2.5,93.0,20.22332,30.66666666666667,2.6666666666666665,69.59212799999999,9.152733333333334,2.7266666666666666,1.856666666666667,1.0833333333333333,0.4705633333333334,6.78667
11935,5.5,106.0,11.2954955,10.6,4.8,21.593638,10.75912,2.675,1.736,0.9259999999999998,0.498984,0.68988
11936,2.5,46.0,8.07666,12.6,4.0,25.077338,11.510862500000002,2.53,1.7,0.9,0.4820359999999999,1.3124
11937,3.3,152.0,6.25674375,5.75,3.75,11.729290775,12.046624,2.6136,1.5475,0.7225,0.611805,0.6415
11938,2.5,50.0,4.03,10.0,4.8,20.9941265318,12.63188,2.6,1.6310000000000002,0.91,0.4960699999999999,0.86099
11939,6.0,56.0,7.767992,11.3,4.8,23.231818,11.023840000000002,2.755,1.794,0.9559999999999998,0.495329,1.00104
11940,6.5,50.0,0.709656,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.2061
11941,2.3,110.0,23.0,36.66666666666666,2.6666666666666665,82.59846666666667,8.504133333333334,2.3816666666666664,2.0066666666666664,1.2533333333333334,0.4515899999999999,7.66667
11942,5.5,124.0,23.907992,20.666666666666668,4.8,46.44374833333333,11.654066666666669,2.89,1.7166666666666668,0.86,0.4747266666666667,2.9768
11943,6.0,30.0,2.3326640000000003,10.0,4.0,20.077018,11.20276,2.7270000000000003,1.767,0.91,0.496167,0.75585
11944,3.8,46.0,9.2908235,22.66666666666667,5.0,46.52035333333333,11.711716666666668,2.9266666666666663,1.7566666666666666,0.92,0.47888,2.53985
11945,5.5,98.0,6.093996,9.2,4.8,19.8565257,12.30176,2.8480000000000003,1.656,0.938,0.4927189999999999,0.82121
11946,2.5,9852.0,30.2904645,4.482758620689656,3.034482758620689,8.462066620620691,13.093730555555556,2.6662668665667164,1.3062068965517242,0.5075862068965517,0.7707548275862071,0.6278
11947,2.8,126.0,37.0104575,25.2,5.6,58.30341800000001,11.61422,2.885,1.736,0.945,0.467568,4.8568
11948,5.5,176.0,8.337992,11.3,4.8,23.231818,10.987245,2.675,1.736,0.944,0.4957955,0.93386
11949,6.8,250.0,34.18948,12.6,4.8,24.556188775,11.82448,2.857,1.6869999999999998,0.8399999999999999,0.496379,1.74944
11950,5.0,250.0,34.18948,12.6,4.8,25.077338,11.20276,2.866,1.6980000000000002,0.782,0.491604,1.66969
11951,6.8,100.0,6.071576,9.90909090909092,4.8,18.60817185,11.79886,2.829,1.598,0.8140000000000001,0.4927359999999999,0.56895
11952,6.0,50.0,4.243996,10.0,4.8,20.37700576923077,11.777640000000002,2.708,1.648,0.948,0.4927359999999999,0.54957
11953,2.0,112.0,11.874,16.4,6.0,32.059,9.370384,2.352,1.955,1.1840000000000002,0.4927359999999999,1.37165
11954,4.0,100.0,7.957992,10.0,4.8,20.077018,10.9485,2.708,1.6780000000000002,0.892,0.498454,0.68199
11955,5.0,90.0,7.876747749999999,10.0,3.875,20.322035645125,12.18425,2.7275,1.545,0.695,0.617395,0.38903
11956,6.0,20.0,2.70174775,10.0,4.8,20.016938,11.33044,2.708,1.765,0.92,0.4927189999999999,0.76544
11957,2.5,30.0,1.7428315,7.5,3.5,14.996859625,12.18425,2.68,1.625,0.84875,0.61443,0.75585
11958,6.0,58.0,3.883996,10.2,4.4,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927989999999999,0.93386
11959,2.5,138.0,10.207996,10.4,4.7,21.9893120372,11.0881,2.752,1.732,0.946,0.4959356250000001,0.81244
11960,6.0,80.0,12.397992,12.0,4.8,24.789618,11.023840000000002,2.752,1.6980000000000002,0.951,0.499514,1.79976
11961,2.5,106.0,13.385996,16.6,4.8,35.468537,10.78917,2.352,1.9072,0.946,0.4789899999999999,1.12928
11962,6.0,126.0,20.415992000000006,13.6,4.4,27.188418,11.38168,2.81,1.7400000000000002,0.86,0.48502,2.06989
11963,4.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.56349
